ensid,entrezid,symbol,logFC,logCPM,F,PValue,FDR
ENSG00000109182,80157,CWH43,-2.63218359976165,6.23868737392394,1227.51621368255,2.11865789696244e-163,8.7635394828901e-162
ENSG00000159166,3898,LAD1,-0.875943365352785,6.98820566023498,1260.60433152234,3.50751054382018e-163,1.44392517387264e-161
ENSG00000137843,56924,PAK6,-1.69493428371387,6.49141274360683,1224.25510161421,4.02695213694992e-163,1.6499052712764e-161
ENSG00000088726,55287,TMEM40,-2.05110237493472,6.35500368969583,1216.82977669805,1.74475280548554e-162,7.11480566199176e-161
ENSG00000140254,90527,DUOXA1,-1.66806082302336,6.53760117816021,1216.41334694717,1.89458635573917e-162,7.68953006824652e-161
ENSG00000168079,286133,SCARA5,-1.06197960597496,6.71848341405705,1212.55759919321,4.06593870463918e-162,1.64252523839279e-160
ENSG00000178934,3963,LGALS7,-2.29613251566817,6.71143368504835,1208.2376632276,9.58279042228751e-162,3.85317317212444e-160
ENSG00000211897,3502,IGHG3,1.70843681103044,6.79144334376084,1204.95946729674,1.83896469055679e-161,7.36011562493677e-160
ENSG00000181652,285973,ATG9B,-0.958191782561842,6.75642363097084,2616.68794542871,2.48957444325856e-161,9.91814334653008e-160
ENSG00000175793,2810,SFN,-1.44099780137279,6.90122829475451,1203.09145480053,2.66740732288294e-161,1.05778606909739e-159
ENSG00000129354,10053,AP1M2,-1.82324242287905,6.37123384968244,1194.06318236159,1.6175116709377e-160,6.38510885628146e-159
ENSG00000169035,5650,KLK7,-2.50594549914254,6.48612914479798,1193.86447992623,1.68311988348623e-160,6.61389608760837e-159
ENSG00000086300,29887,SNX10,1.01262327218064,6.86727671433773,3351.05276351929,2.18464331251604e-160,8.54581060484216e-159
ENSG00000146648,1956,EGFR,-0.86218689651871,7.00570784863723,2385.11925494031,2.21162707226028e-160,8.61239461247303e-159
ENSG00000134762,1825,DSC3,-1.93525128405697,6.74892398375196,1188.40680903405,5.02427811824472e-160,1.94775266063792e-158
ENSG00000163362,55765,INAVA,-1.14826806795506,6.76449258073795,1185.17728935363,9.61041286479431e-160,3.70901871500656e-158
ENSG00000074211,5522,PPP2R2C,-1.62132011575509,6.52480324830924,1180.32562683858,2.55125651153978e-159,9.80249446322727e-158
ENSG00000166535,144568,A2ML1,-1.87909476597267,6.59752960905371,1176.96909356096,5.020068968176e-159,1.92028744380007e-157
ENSG00000136695,26525,IL36RN,-2.2408027752615,6.42060026513603,1172.93633166685,1.13383690312877e-158,4.31807049671727e-157
ENSG00000164175,51151,SLC45A2,1.28264368539524,6.78627453466928,1168.34805121343,2.87089604995922e-158,1.08854808560954e-156
ENSG00000197172,4105,MAGEA6,4.3984325820834,6.1728876321753,1167.54722444734,3.37702514904506e-158,1.27486386085129e-156
ENSG00000143365,6097,RORC,-1.06464891480697,6.65228150873561,1165.69662303859,4.91585800111498e-158,1.84772140954952e-156
ENSG00000211892,3503,IGHG4,2.12243953368134,6.62057015916451,1163.36692574612,7.89039858595621e-158,2.95292189504725e-156
ENSG00000128510,51200,CPA4,-1.19321510761716,6.62138743000693,1161.25306889761,1.21275044979089e-157,4.51906363725958e-156
ENSG00000167656,8581,LY6D,-2.25700339585482,6.60064152475289,1157.51497786729,2.59640981552724e-157,9.6334604528897e-156
ENSG00000131771,84152,PPP1R1B,-1.39123379180894,6.54402330334605,1147.33336427868,2.08004448082855e-156,7.68460877639437e-155
ENSG00000069667,6095,RORA,-0.843302968766701,7.02546505469444,4704.3533122531,6.06283120183264e-156,2.23034790382311e-154
ENSG00000142677,58985,IL22RA1,-1.56636528392784,6.54267824598512,1130.80359389634,6.24267499836586e-155,2.28677649834207e-153
ENSG00000167754,25818,KLK5,-2.49861725276406,6.45501452912057,1128.39019641423,1.02830580748934e-154,3.75092983364783e-153
ENSG00000206075,5268,SERPINB5,-2.24755866891978,6.60749466689945,1126.88930579774,1.40299894678867e-154,5.09618735083532e-153
ENSG00000137975,9635,CLCA2,-1.39503818715085,6.64363676886558,1122.58905115436,3.42175987222226e-154,1.23770351863437e-152
ENSG00000175984,163259,DENND2C,-0.952237436022545,6.71393132700139,2167.88948802613,7.55917443990539e-154,2.72287762637425e-152
ENSG00000205076,3963,LGALS7,-2.48796986591859,6.31715310672472,1117.28054150366,1.03139526584593e-153,3.69975604698673e-152
ENSG00000163624,1040,CDS1,-0.969412293879367,6.6694825298829,2145.48101777495,1.46849948288388e-153,5.24594133451699e-152
ENSG00000265190,653145,ANXA8,-2.12750731518319,6.53751871151367,1110.34956002136,4.37585231394481e-153,1.55675898164827e-151
ENSG00000151150,288,ANK3,-0.937493485867122,6.74049191265831,1321.77844875264,1.63027043331885e-152,5.77610159673831e-151
ENSG00000010438,5646,PRSS3,-2.05166222838166,6.32798844666355,1086.43616201239,6.67170170731669e-151,2.35415760243889e-149
ENSG00000118402,6785,ELOVL4,-0.92395512747127,6.7552120655293,1355.13899210777,5.10373283246887e-150,1.79356789986558e-148
ENSG00000162366,10158,PDZK1IP1,-1.90285638305763,6.43698865932431,1076.2091419744,5.83993036242503e-150,2.04397562684876e-148
ENSG00000197766,1675,CFD,-0.833712105006459,6.99914601383096,2712.11022459193,2.79355333302607e-149,9.73801151774611e-148
ENSG00000100181,387590,TPTEP1,-0.967698935576292,6.63901671701291,2280.1137916717,3.62272133775717e-149,1.25776811104059e-147
ENSG00000143882,245973,ATP6V1C2,-0.881641372577895,6.85779841951906,3605.59318695096,9.22970279773791e-149,3.19163122745777e-147
ENSG00000214548,55384,MEG3,-0.883998594578468,6.84219959894797,1355.242093721,1.16831541153702e-147,4.02393893734564e-146
ENSG00000041353,5874,RAB27B,-1.19589103508614,6.54940252859739,1036.27425317233,3.12955883297785e-146,1.06991505119811e-144
ENSG00000186081,3852,KRT5,-1.495920697871,7.09844377380978,1037.13038421686,3.13115682999563e-146,1.06991505119811e-144
ENSG00000261857,8190,MIA,0.916123872636326,6.96838331772728,1820.44609906487,1.46739008006027e-145,4.99432568587442e-144
ENSG00000163347,9076,CLDN1,-0.912543664768546,7.05422840714553,1023.75617342296,5.76713864991925e-145,1.95517308347262e-143
ENSG00000196616,125,ADH1B,-1.65531688023013,6.69911821739818,1016.34740132215,2.43667504068639e-144,8.2285373932554e-143
ENSG00000159516,6706,SPRR2G,-2.53316740056089,6.38520300118164,1015.19823975812,3.13691241383982e-144,1.0551987477683e-142
ENSG00000129455,11202,KLK8,-2.39198312529484,6.29834045823692,1011.54475764601,7.01045501042394e-144,2.34904587461686e-142
ENSG00000130513,9518,GDF15,0.899233088026643,6.98724134254688,1145.48318439486,6.49106197008606e-143,2.16661122515035e-141
ENSG00000125731,10045,SH2D3A,-0.93662638197303,6.66411682903146,2171.86870868854,7.27787311279124e-143,2.41989281000309e-141
ENSG00000203785,6704,SPRR2E,-2.29678834466914,6.5489078314012,987.388983543655,1.488672750009e-141,4.93087200146658e-140
ENSG00000135373,26298,EHF,-1.27672778092483,6.55037404890273,971.27734257322,5.52770138760738e-140,1.82393047694144e-138
ENSG00000211893,3501,IGHG2,1.3120561732093,6.86830457951894,969.326450525849,8.58205277506639e-140,2.82098274678513e-138
ENSG00000183615,84734,FAM167B,0.986416149904872,6.7467773880483,1940.1186169974,1.00828845140708e-138,3.30176275091446e-137
ENSG00000172236,7177,TPSAB1,-1.01879114927496,6.74337016135914,957.045200405338,1.3840361111077e-138,4.51509138887776e-137
ENSG00000186847,3861,KRT14,-1.54697987239126,7.07547152297862,957.091953049007,1.62209299127164e-138,5.27180222163284e-137
ENSG00000135919,5270,SERPINE2,0.763049468576071,7.32413620246874,4040.78673801558,3.65936480058717e-138,1.18483927719386e-136
ENSG00000163207,3713,IVL,-2.09132414180981,6.54943666212914,951.898921473793,4.46353467121772e-138,1.43982303107005e-136
ENSG00000130940,54897,CASZ1,-0.810094440087632,6.96204647878392,2778.88728866101,6.83028032286688e-137,2.19508451268343e-135
ENSG00000145824,9547,CXCL14,-0.938153605309486,7.07939161483569,934.560625310265,2.78937393682342e-136,8.93116210512536e-135
ENSG00000114270,1294,COL7A1,-0.768424685504747,7.07952115564533,1879.85083654002,2.15903662075865e-135,6.88740648946808e-134
ENSG00000104881,10848,PPP1R13L,-0.782107586338314,7.02543089897838,4643.73176461835,2.5542982458459e-134,8.11834865269772e-133
ENSG00000137747,84000,TMPRSS13,-0.942504685587877,6.75762132222565,895.772205074905,1.97415414617115e-132,6.25148812954198e-131
ENSG00000136826,9314,KLF4,-0.742876899694703,7.13412937525865,4413.11362177827,3.48481960226675e-132,1.09949873947431e-130
ENSG00000213886,10537,UBD,1.07117992448456,6.67246860075296,886.267173130717,1.86223820111681e-131,5.85419972678359e-130
ENSG00000215788,8718,TNFRSF25,-0.844903312836171,6.8091093743341,2703.20421326072,1.95689682443426e-131,6.12948298812833e-130
ENSG00000124107,6590,SLPI,-1.34571760347721,6.60960853391785,883.24065750606,3.81536181268171e-131,1.19075100616005e-129
ENSG00000223802,10715,CERS1,0.972843702614477,6.7079481890793,2112.57204007871,4.4735486909571e-131,1.39114490767353e-129
ENSG00000146054,81786,TRIM7,-0.862854445616146,6.75353409889921,1826.61008837491,6.78522007872575e-131,2.10244543299585e-129
ENSG00000091622,83394,PITPNM3,-0.881205008450872,6.70273776433099,2125.07078768086,7.91122284781374e-131,2.44259005426249e-129
ENSG00000111344,8437,RASAL1,-1.03351065396701,6.60533014993617,877.025448766734,1.67107918196997e-130,5.14109591748412e-129
ENSG00000198729,81706,PPP1R14C,-1.04304908632492,6.78207617447341,875.652465622106,2.31751438560152e-130,7.1045786750089e-129
ENSG00000253522,107075116,MIR3142HG,0.969861905918363,6.69765084563516,1854.45876278145,2.96291931988023e-129,9.05103799306168e-128
ENSG00000164251,2150,F2RL1,-0.871209476212879,6.71389413163401,1403.38911453271,4.16857983799793e-129,1.26892157392578e-127
ENSG00000243708,100137049,PLA2G4B,-0.832263303104399,6.81970952896127,1864.28299109689,1.09268277516439e-128,3.31447108466533e-127
ENSG00000058085,3918,LAMC2,-0.858243263773627,6.7378790252562,899.466751283855,7.4414002912889e-128,2.24933236077596e-126
ENSG00000129451,5655,KLK10,-1.57386306197444,6.50666922474283,848.126407938949,1.72720224239939e-127,5.20267016917863e-126
ENSG00000138755,4283,CXCL9,1.10579095088576,6.75895393384397,847.788501079922,1.87457250080479e-127,5.6269719685616e-126
ENSG00000112378,64065,PERP,-0.669807567396434,7.347825209604,2102.84199748214,4.36165564279028e-127,1.30472363432256e-125
ENSG00000178363,810,CALML3,-2.16378206492846,6.54343781976704,841.058547043933,9.60833235436316e-127,2.86427700701619e-125
ENSG00000182612,83882,TSPAN10,0.907187853716614,6.81550805457784,1133.97841378123,2.15590802852008e-126,6.40475082699522e-125
ENSG00000142765,84958,SYTL1,-0.792474566058922,6.91444500446345,1956.94599626718,3.88687436491429e-126,1.15075441385904e-124
ENSG00000074410,771,CA12,-0.756330638076641,7.02229264961749,1127.14596480675,2.25216884109629e-125,6.64505106869537e-124
ENSG00000241351,28914,IGKV3-11,1.52232541093246,6.69824930468704,826.335317094934,3.51257356527953e-125,1.03286389360005e-123
ENSG00000171219,55561,CDC42BPG,-0.799798221567316,6.88248194854882,1541.22485892425,3.52860503561042e-125,1.03406069602888e-123
ENSG00000171680,57449,PLEKHG5,-0.76368311652178,6.98720045625024,3445.00705895246,2.83725484008903e-124,8.286509490733e-123
ENSG00000128564,7425,VGF,1.19236698768472,6.7442398951932,817.427257541918,3.14920469642974e-124,9.16662444465829e-123
ENSG00000211899,3507,IGHM,1.24982112829122,6.76692950754386,813.169410613539,9.02348392433311e-124,2.61771874247851e-122
ENSG00000065621,119391,GSTO2,-0.865610146391548,6.66511687489302,1959.57767733823,2.08879041862171e-122,6.03932881905843e-121
ENSG00000121552,1475,CSTA,-0.793751964887057,6.87152736831366,1202.22233006406,3.17506052131515e-122,9.14946606892316e-121
ENSG00000160307,6285,S100B,0.766374810608483,7.15371064767312,2101.90473750264,5.57504448826253e-122,1.60120463790796e-120
ENSG00000114529,79669,C3orf52,-0.808295626469502,6.82206836156439,2043.35308497007,1.06667857018554e-121,3.05345570836226e-120
ENSG00000128422,3872,KRT17,-1.16559579711796,6.92811482554484,794.133147970176,1.08325476703315e-121,3.09067242937345e-120
ENSG00000134757,1830,DSG3,-1.86038255765861,6.53306246889631,790.825200169092,2.3690720457099e-121,6.73704862998753e-120
ENSG00000164078,4486,MST1R,-0.829469356138852,6.75529267775874,1280.05566281911,2.93993340754486e-121,8.33302436335257e-120
ENSG00000211592,3514,IGKC,0.855281771521362,7.1466833171978,789.509885422946,3.76512070839321e-121,1.06370812170129e-119
ENSG00000187017,83715,ESPN,-0.876562198404046,6.71908919905303,780.277269925109,3.37672173977787e-120,9.50871643009109e-119
ENSG00000148671,10974,ADIRF,-0.80789404727547,6.79647828386288,1542.88599218947,4.59433021009978e-119,1.28954495669846e-117
ENSG00000172296,55304,SPTLC3,-0.812033670135556,6.7747122696355,1196.7772308551,3.80906439280689e-118,1.06567513513966e-116
ENSG00000108379,7473,WNT3,-0.832782755721265,6.70703491788648,1053.09010772141,1.93175871693953e-117,5.38711422836847e-116
ENSG00000170323,2167,FABP4,-1.03348451390041,6.65422621321793,753.787067297383,2.89035917592093e-117,8.03445500830753e-116
ENSG00000170561,153572,IRX2,-1.13749676273994,6.59008703460518,747.031821719969,1.64740585433512e-116,4.56468705472022e-115
ENSG00000102890,79767,ELMO3,-0.81867989930251,6.73764074159283,2522.62742886197,1.86100493356455e-116,5.14005995228932e-115
ENSG00000188467,283652,SLC24A5,0.941391954353224,6.85179379972585,744.185889206824,3.4373838792947e-116,9.46375275047856e-115
ENSG00000053747,3909,LAMA3,-0.764242003459095,6.90021837868448,1981.08063051333,4.65716648398226e-116,1.2781334683818e-114
ENSG00000116990,4610,MYCL,-0.79315641324024,6.80956328506125,2026.66240471693,4.81692282348675e-116,1.31779423446339e-114
ENSG00000170006,201799,TMEM154,-0.77605963016568,6.86181132483621,1500.95518921935,5.62235744937522e-116,1.53328959463245e-114
ENSG00000124343,7499,XG,-0.821405164473929,6.72162209065675,1231.30523288369,1.10610610672606e-115,3.00700858259333e-114
ENSG00000272398,100133941,CD24,-0.792613856401423,6.84585843019674,733.535425319784,5.45647836911003e-115,1.47872274297668e-113
ENSG00000103569,366,AQP9,-0.83730455597384,6.66726425838636,898.503325069506,7.65422509564702e-115,2.06783674849589e-113
ENSG00000197253,64499,TPSB2,-1.00192470653739,6.7316371428086,730.510488501921,1.20076888034847e-114,3.2338464082905e-113
ENSG00000160588,196264,MPZL3,-0.787092499338979,6.81031605544966,1962.8985782207,2.29047069225416e-114,6.14941588029105e-113
ENSG00000211679,3539,IGLC3,1.30564888993057,6.75510794022653,727.275188236178,2.79629256901574e-114,7.48419481707153e-113
ENSG00000242265,23089,PEG10,0.802578524074972,6.95744798675497,1823.45790106451,1.33028992457229e-113,3.54949271540969e-112
ENSG00000133392,4629,MYH11,-0.716141766023793,7.03313289418525,2052.48472519575,1.72345632656504e-113,4.58439382866302e-112
ENSG00000211677,3538,IGLC2,1.11205986732424,6.87384891933316,711.796932509757,1.63628465649043e-112,4.33916590655208e-111
ENSG00000118495,5325,PLAGL1,-0.756975438973634,6.87187174235852,2220.01560359787,2.63300650982015e-111,6.96096063528904e-110
ENSG00000197632,5055,SERPINB2,-1.25685552194051,6.58844173685491,694.268822298316,1.72700772138371e-110,4.55182370468359e-109
ENSG00000119866,53335,BCL11A,-0.804610762815537,6.7038151091101,863.167813197015,1.95517957000736e-109,5.13754631693423e-108
ENSG00000211675,3537,IGLC1,1.34076693509061,6.69203663547315,684.468766770978,2.39353968404048e-109,6.2703486571303e-108
ENSG00000143590,1944,EFNA3,-0.739100034170037,6.90319873352872,2727.56478359017,6.92009842333582e-109,1.80737918035463e-107
ENSG00000162981,151354,LRATD1,-0.775732545023771,6.78205221724776,1385.09123190513,1.37285147168295e-108,3.57478944960815e-107
ENSG00000062282,84649,DGAT2,-0.702825564082148,7.02199354871033,2560.717354,2.19678153321202e-108,5.70305596234772e-107
ENSG00000069812,54626,HES2,-1.0309246532435,6.58907525218226,675.356865528531,2.80180954442222e-108,7.25198907530841e-107
ENSG00000159871,284348,LYPD5,-0.761523621955942,6.82118283926216,1431.95207454303,4.30911627965735e-108,1.11200926082501e-106
ENSG00000271503,6352,CCL5,0.837481992985597,6.78934124107587,1281.6581680374,3.96437701653823e-107,1.02000116988015e-105
ENSG00000169469,6699,SPRR1B,-1.94282990361301,6.49885515180571,657.496242589991,3.63958163383585e-106,9.33655288561156e-105
ENSG00000163431,25802,LMOD1,-0.731374947887432,6.88347344674709,3014.77025416931,5.80240503022106e-105,1.48407667119116e-103
ENSG00000157368,146433,IL34,-0.754615517687068,6.80713385797721,1896.71707739737,5.92047387812692e-105,1.50980816154594e-103
ENSG00000125775,27111,SDCBP2,-0.755890908535682,6.80279936910384,3086.37377454422,6.21673197784412e-105,1.58069552789595e-103
ENSG00000138356,316,AOX1,-0.760918643988141,6.78615488843855,1234.09366556159,7.01134615304749e-105,1.77750989715823e-103
ENSG00000117525,2152,F3,-0.735470741987249,6.85934539560734,2074.886569862,4.4486494676639e-104,1.12451972654838e-102
ENSG00000106078,23242,COBL,-0.742371170703163,6.8645010563244,637.677182832582,8.65274062528739e-104,2.18084381065917e-102
ENSG00000164181,79993,ELOVL7,-0.752155083632331,6.80118224403552,1147.18250280056,8.9733688735991e-104,2.25508063698443e-102
ENSG00000136689,3557,IL1RN,-0.71618494406873,6.91585820427484,1313.59144511632,2.34980727500965e-103,5.88814025868359e-102
ENSG00000164530,221476,PI16,-1.18896996056003,6.59219993390206,622.265440423162,6.42340318830265e-102,1.6049225596207e-100
ENSG00000104833,10382,TUBB4A,0.7461131372517,6.98718737574978,946.424705793781,7.75418212773134e-102,1.93184162807601e-100
ENSG00000142178,150094,SIK1,-0.730216659242326,6.84952233236447,625.21021348654,8.43262083426702e-102,2.09482779058156e-100
ENSG00000168679,9122,SLC16A4,0.81969140683202,6.76414145150883,3469.50976916717,6.03758611442938e-101,1.49555678966309e-99
ENSG00000131037,54869,EPS8L1,-0.677762249849204,7.02208547472224,2426.23346537838,7.15681068419984e-101,1.76773223899736e-99
ENSG00000154639,1525,CXADR,-0.732545255761929,6.82916006602022,664.584926413101,9.17152258491113e-101,2.25891204406144e-99
ENSG00000160678,6271,S100A1,0.693494137704055,7.14116382204498,1257.53753965808,1.51028367464822e-100,3.70920521799258e-99
ENSG00000165238,65268,WNK2,-0.727630642655887,6.82248909341835,621.832774997265,6.78728599895541e-99,1.66221210937591e-97
ENSG00000198039,10793,ZNF273,-0.709259908237537,6.86830559148758,4549.83565166139,1.41238780218163e-97,3.44917868640119e-96
ENSG00000181458,55076,TMEM45A,-0.632183369610436,7.15027281416127,2575.6144410769,3.26054883618238e-97,7.94012526444976e-96
ENSG00000167642,10653,SPINT2,-0.659962966677595,7.03733343719372,2168.95944387736,7.38669695094754e-97,1.79376390845341e-95
ENSG00000203747,2214,FCGR3A,0.760741626725283,6.87797702432756,1404.3529874177,1.11426124318474e-96,2.6982600692807e-95
ENSG00000143476,51514,DTL,0.784864269070803,6.80206346420301,2255.26109985887,3.12065747855938e-96,7.53577762629772e-95
ENSG00000049540,2006,ELN,-0.672455104913254,6.98192587213249,940.748526967323,3.40161241022467e-96,8.19134799063851e-95
ENSG00000168309,11170,FAM107A,-0.732948969115504,6.76847773367508,2007.64583250504,5.29090013264737e-96,1.27055087907601e-94
ENSG00000189221,4128,MAOA,-0.70222239531388,6.87104842367008,1242.66601576537,6.96131161296196e-96,1.66705093889352e-94
ENSG00000168477,7148,TNXB,-0.657451685230897,7.03291573384762,1845.89062321068,8.54884822242362e-96,2.04156886416719e-94
ENSG00000169550,143662,MUC15,-1.65391514964406,6.39345781104214,567.574002794469,4.11881268278098e-95,9.8091282762098e-94
ENSG00000150782,3606,IL18,-0.691366260984548,6.89425608854183,1411.59360839918,9.87726918471982e-95,2.34585143137096e-93
